,id,name,model,status,hasgpr,exchange,gapfilled,gpr_nogap,gpr_gapfill
2321,rxn00848_c0,Pyridoxamine_5_phosphate_2_oxoglutarate_aminotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS13050,ACZ81_RS13050
2322,rxn05534_c0,Dipeptide_transport_via_ABC_system_gly_glu_c0,carveme,hasgpr,True,False,False,ACZ81_RS04680,ACZ81_RS04680
2323,rxn08842_c0,Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C16_1_c0,carveme,hasgpr,True,False,False,ACZ81_RS02100,ACZ81_RS02100
2324,rxn01538_c0,ATP_thiamine_phosphotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS05615,ACZ81_RS05615
2325,rxn05669_c0,TRANS_RXNBWI_115637cemaizeexpVAL_c0,carveme,hasgpr,True,False,False,ACZ81_RS15005,ACZ81_RS15005
2326,rxn02518_c0,2_Deoxyinosine_5_triphosphate_pyrophosphohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS04510,ACZ81_RS04510
2327,rxn03901_c0,undecaprenyl_diphosphate_phosphohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS03305,ACZ81_RS03305
2328,rxn00808_c0,ATP_D_galactose_1_phosphotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS00975,ACZ81_RS00975
2329,rxn09137_c0,Phospholipase_A1_phosphatidylglycerol__n_C12_0_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS13410,ACZ81_RS13410
2330,rxn10013_c0,acyl_CoA_dehydrogenase_dodecanoyl_CoA_c0,carveme,hasgpr,True,False,False,ACZ81_RS10835,ACZ81_RS10835
2331,rxn04133_c0,R06064_c0,carveme,nogpr,False,False,False,Unknown,Unknown
2332,rxn00946_c0,Palmitoyl_CoA_oxygen_2_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10835 or ACZ81_RS11100 or ACZ81_RS13940 or ACZ81_RS08660,ACZ81_RS10835 or ACZ81_RS13940 or ACZ81_RS11100 or ACZ81_RS08660
2333,rxn08705_c0,Hexadecenoate_transport_via_facilitated_irreversible_diffusion_extracellular_to_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS18815,ACZ81_RS18815
2334,rxn05197_c0,Uracil_permease_c0,carveme,hasgpr,True,False,False,ACZ81_RS16570,ACZ81_RS16570
2335,rxn05114_c0,5_amino_1_5_phospho_D_ribosylimidazole_carbon_dioxide_ligase_ADP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS02315,ACZ81_RS02315
2336,rxn03164_c0,UDP_N_acetylmuramoyl_L_alanyl_D_glutamyl_meso_2_6_diaminoheptanedioate_D_alanyl_D_alanine_ligaseADP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS14785,ACZ81_RS14785
2337,rxn05155_c0,ATP_phosphohydrolase_polar_amino_acid_importing_c0,carveme,hasgpr,True,False,False,ACZ81_RS09020 or ACZ81_RS18465 or ACZ81_RS17855,ACZ81_RS17855 or ACZ81_RS18465 or ACZ81_RS09020
2338,rxn03251_c0,Hexanoyl_CoA_acceptor_2_3_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10835 or ACZ81_RS03205 or ACZ81_RS11100 or ACZ81_RS13940,ACZ81_RS11100 or ACZ81_RS13940 or ACZ81_RS10835 or ACZ81_RS03205
2339,rxn08446_c0,fatty_acid_CoA_thioesterase_hexanoate_c0,carveme,hasgpr,True,False,False,ACZ81_RS10170,ACZ81_RS10170
2340,rxn08800_c0,Lysophospholipase_L1_2_acylglycerophosphotidate__n_C16_1_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS06835,ACZ81_RS06835
2341,rxn09304_c0,TRANS_RXN_244cp_c0,carveme,hasgpr,True,False,False,ACZ81_RS11460 or ACZ81_RS10450,ACZ81_RS11460 or ACZ81_RS10450
2342,rxn00342_c0,L_Asparagine_amidohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS08315 or ACZ81_RS09275,ACZ81_RS08315 or ACZ81_RS09275
2343,rxn08335_c0,S_dihydroorotate_quinone_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10255,ACZ81_RS10255
2344,rxn09882_c0,RXN_5581cmetaexpNADP_c0,carveme,hasgpr,True,False,False,ACZ81_RS15990,ACZ81_RS15990
2345,rxn01403_c0,gamma_L_glutamyl_L_cysteinyl_glycine_spermidine_ligase_ADP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS13640,ACZ81_RS13640
2346,rxn03004_c0,10_Formyltetrahydrofolate_5_phosphoribosylglycinamide_formyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10825,ACZ81_RS10825
2347,rxn00138_c0,deamido_NAD_plus__ammonia_ligase_AMP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS13180,ACZ81_RS13180
2348,rxn08942_c0,Maltodextrin_phosphorylase_maltohexaose_c0,carveme,hasgpr,True,False,False,ACZ81_RS07425,ACZ81_RS07425
2349,rxn05536_c0,Dipeptide_transport_via_ABC_system_met_ala_c0,carveme,hasgpr,True,False,False,ACZ81_RS04680,ACZ81_RS04680
2350,rxn06729_c0,R_3_Hydroxytetradecanoly_acyl_carrier_protein_UDP_N_acetyl_glucosamine_3_O_3_hydroxytetradecanoyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS04885 or ACZ81_RS08570,ACZ81_RS08570 or ACZ81_RS04885
2351,rxn08733_c0,Acetyl_CoA_hexanoate_CoA_transferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10085,ACZ81_RS10085
2352,rxn05168_c0,nonpolar_amino_acid_transporting_ATPase_c0,carveme,hasgpr,True,False,False,ACZ81_RS03915,ACZ81_RS03915
2353,rxn08929_c0,murein_L_D_carboxypeptidase_murein4p3p_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS05240,ACZ81_RS05240
2354,rxn05546_c0,Dipeptide_transport_via_ABC_system_gly_asn_c0,carveme,hasgpr,True,False,False,ACZ81_RS04680,ACZ81_RS04680
2355,rxn08889_c0,murein_crosslinking_transpeptidase_1A_A2pm_D_ala_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS09310 or ACZ81_RS01990 or ACZ81_RS14795 or ACZ81_RS01785,ACZ81_RS14795 or ACZ81_RS01785 or ACZ81_RS01990 or ACZ81_RS09310
2356,rxn01858_c0,Deoxyadenosine_aminohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS07870 or ACZ81_RS14300 or ACZ81_RS07830,ACZ81_RS07830 or ACZ81_RS14300 or ACZ81_RS07870
2357,rxn10770_c0,R08557_c0,carveme,hasgpr,True,False,False,ACZ81_RS07000 or ACZ81_RS12500 or ACZ81_RS14060,ACZ81_RS14060 or ACZ81_RS12500 or ACZ81_RS07000
2358,rxn02297_c0,6_Carboxyhexanoyl_CoA_L_alanine_C_carboxyhexanoyltransferase_decarboxylating_c0,carveme,hasgpr,True,False,False,ACZ81_RS06670,ACZ81_RS06670
2359,rxn10570_c0,Methanol_diffusion_c0,carveme,nogpr,False,False,False,Unknown,Unknown
2360,rxn00897_c0,N_acetyl_D_glucosamine_2_epimerase_c0,carveme,hasgpr,True,False,False,ACZ81_RS04190,ACZ81_RS04190
2361,rxn08021_c0,acyl_acyl_carrier_protein_synthetase__n_C10_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS03600 or ACZ81_RS08570,ACZ81_RS08570 or ACZ81_RS03600
2362,rxn01485_c0,D_Glucosamine_1_phosphate_1_6_phosphomutase_c0,carveme,hasgpr,True,False,False,ACZ81_RS09390,ACZ81_RS09390
2363,rxn09104_c0,phosphatidylglycerol_phosphate_phosphatase_periplasm__n_C16_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS00860 or ACZ81_RS13010 or ACZ81_RS03085,ACZ81_RS03085 or ACZ81_RS13010 or ACZ81_RS00860
2364,rxn05206_c0,TRANS_RXN_187ce_c0,carveme,hasgpr,True,False,False,ACZ81_RS19805 or ACZ81_RS18370,ACZ81_RS19805 or ACZ81_RS18370
2365,rxn03031_c0,Succinyl_CoA_2_3_4_5_tetrahydropyridine_2_6_dicarboxylate_N_succinyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS04815,ACZ81_RS04815
2366,rxn09296_c0,hydrogen_peroxide_reductase_thioredoxin_c0,carveme,hasgpr,True,False,False,ACZ81_RS02285 or ACZ81_RS05925 or ACZ81_RS15795 or ACZ81_RS08840 or ACZ81_RS04330 or ACZ81_RS10770 or ACZ81_RS08845 or ACZ81_RS02350,ACZ81_RS08845 or ACZ81_RS10770 or ACZ81_RS02285 or ACZ81_RS08840 or ACZ81_RS04330 or ACZ81_RS02350 or ACZ81_RS15795 or ACZ81_RS05925
2367,rxn00239_c0,ATP_GMP_phosphotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS00535,ACZ81_RS00535
2368,rxn00536_c0,Ethanol_NADP_plus__oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS02770,ACZ81_RS02770
2369,rxn08424_c0,ethanolamine_transport_via_diffusion_extracellular_c0,carveme,hasgpr,True,False,False,ACZ81_RS18640,ACZ81_RS18640
2370,rxn05611_c0,D_mannose_transport_in_via_proton_symport_c0,carveme,hasgpr,True,False,False,ACZ81_RS19250,ACZ81_RS19250
2371,rxn02465_c0,N_acetyl_L_glutamate_5_semialdehyde_NADP_plus__5_oxidoreductase_phosphrylating_c0,carveme,hasgpr,True,False,False,ACZ81_RS02060,ACZ81_RS02060
2372,rxn01791_c0,R_Pantoate_beta_alanine_ligase_AMP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS17830,ACZ81_RS17830
2373,rxn00183_c0,L_Glutamate_5_semialdehyde_NAD_plus__oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS02780,ACZ81_RS02780
2374,rxn09131_c0,Phospholipase_A1_phosphatidylethanolamine__n_C14_0_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS13410,ACZ81_RS13410
2375,rxn09107_c0,phosphatidylglycerol_phosphate_phosphatase_periplasm__n_C18_1_c0,carveme,hasgpr,True,False,False,ACZ81_RS13010,ACZ81_RS13010
2376,rxn08231_c0,cardiolipin_synthase_periplasmic__n_C18_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS16140,ACZ81_RS16140
2377,rxn01329_c0,D_mannose_6_phosphate_1_6_phosphomutase_c0,carveme,hasgpr,True,False,False,ACZ81_RS17260 or ACZ81_RS09755,ACZ81_RS17260 or ACZ81_RS09755
2378,rxn00002_c0,urea_1_carboxylate_amidohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS11195 or ACZ81_RS11190,ACZ81_RS11190 or ACZ81_RS11195
2379,rxn08982_c0,TRANS_RXN_130cp_c0,carveme,hasgpr,True,False,False,ACZ81_RS12555,ACZ81_RS12555
2380,rxn08043_c0,pyruvate_2_oxobutanoate_acetaldehydetransferase_decarboxylating_c0,carveme,hasgpr,True,False,False,ACZ81_RS02225 or ACZ81_RS02230,ACZ81_RS02230 or ACZ81_RS02225
2381,rxn09072_c0,Pyridoxine_5_phosphate_synthase_c0,carveme,hasgpr,True,False,False,ACZ81_RS03495 or ACZ81_RS03545,ACZ81_RS03495 or ACZ81_RS03545
2382,rxn08131_c0,4_amino_2_methyl_5_phosphomethylpyrimidine_synthetase_c0,carveme,hasgpr,True,False,False,ACZ81_RS00500,ACZ81_RS00500
2383,rxn08894_c0,murein_D_D_carboxypeptidase_murein5p3p_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS09295,ACZ81_RS09295
2384,rxn08458_c0,FADH2_NAD_plus__oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS17435,ACZ81_RS17435
2385,rxn08076_c0,N_Acetyl_D_glucosamineanhydrousN_Acetylmuramyl_tetrapeptide_amidase_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS15335 or ACZ81_RS18315 or ACZ81_RS14670,ACZ81_RS18315 or ACZ81_RS15335 or ACZ81_RS14670
2386,rxn08816_c0,Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C18_1_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS06835,ACZ81_RS06835
2387,rxn02341_c0,N_R_4_Phosphopantothenoyl_L_cysteine_carboxy_lyase_c0,carveme,hasgpr,True,False,False,ACZ81_RS00235,ACZ81_RS00235
2388,rxn06591_c0,L_glutamate_semialdehyde__NADP_plus__oxidoreductaseL_glutamyl_tRNAGlu_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS07325,ACZ81_RS07325
2389,rxn01137_c0,Adenosine_aminohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS14300 or ACZ81_RS07830 or ACZ81_RS07870,ACZ81_RS07830 or ACZ81_RS14300 or ACZ81_RS07870
2390,rxn03182_c0,CMP_3_deoxy_D_manno_oct_2_ulosonate_lipid_IVA_3_deoxy_D_manno_oct_2_ulosonate_transferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS01715,ACZ81_RS01715
2391,rxn07946_c0,2_acyl_glycerophospho_ethanolamine_acyltransferase_n_C12_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS03600,ACZ81_RS03600
2392,rxn01080_c0,D_glucuronate_aldose_ketose_isomerase_c0,carveme,hasgpr,True,False,False,ACZ81_RS11880,ACZ81_RS11880
2393,rxn08598_c0,GDPPYPHOSKIN_RXNc_c0,carveme,hasgpr,True,False,False,ACZ81_RS03560 or ACZ81_RS00545,ACZ81_RS00545 or ACZ81_RS03560
2394,rxn10036_c0,b_ketoacyl_synthetase_n_C16_1_c0,carveme,hasgpr,True,False,False,ACZ81_RS12200,ACZ81_RS12200
2395,rxn09108_c0,Phosphatidylglycerol_synthase_n_C12_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS10490,ACZ81_RS10490
2396,rxn01513_c0,ATP_dTMP_phosphotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS08590,ACZ81_RS08590
2397,rxn08991_c0,nickel_transport_via_diffusion_extracellular_to_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS19805 or ACZ81_RS18370,ACZ81_RS19805 or ACZ81_RS18370
2398,rxn06510_c0,Lauroyl_CoA_acetyl_CoA_C_acyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS06155 or ACZ81_RS02645,ACZ81_RS02645 or ACZ81_RS06155
2399,rxn08307_c0,CDP_diacylglycerol_synthetase_n_C14_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS04855,ACZ81_RS04855
2400,rxn00209_c0,Pyridoxine_5_phosphate_oxygen_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS08605 or ACZ81_RS13095,ACZ81_RS13095 or ACZ81_RS08605
2401,rxn01274_c0,R_S_Lactoylglutathione_hydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS12140 or ACZ81_RS04365 or ACZ81_RS04355,ACZ81_RS12140 or ACZ81_RS04365 or ACZ81_RS04355
2402,rxn02474_c0,5_amino_6_5_phosphoribitylaminouracil_NADP_plus__1_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS13040,ACZ81_RS13040
2403,rxn03246_c0,S_hydroxyoctanoyl_CoA_NAD_plus__oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS02650 or ACZ81_RS09365 or ACZ81_RS06160,ACZ81_RS02650 or ACZ81_RS06160 or ACZ81_RS09365
2404,rxn07593_c0,bromoxynil_NADPH_oxygen_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS04190,ACZ81_RS04190
2405,rxn00483_c0,L_Tryptophan_2_oxoglutarate_aminotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS11380,ACZ81_RS11380
2406,rxn08657_c0,Glycolate_oxidase_c0,carveme,hasgpr,True,False,False,ACZ81_RS21645 or ACZ81_RS17970,ACZ81_RS17970 or ACZ81_RS21645
2407,rxn00274_c0,Acetyl_CoA_glycine_C_acetyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS00310,ACZ81_RS00310
2408,rxn00674_c0,Propanoate_CoA_ligase_AMP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS07070,ACZ81_RS07070
2409,rxn02929_c0,2_3_4_5_Tetrahydrodipicolinate_NADP_plus__oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS07080,ACZ81_RS07080
2410,rxn00104_c0,polyphosphate_kinase_c0,carveme,hasgpr,True,False,False,ACZ81_RS04015 or ACZ81_RS15465,ACZ81_RS04015 or ACZ81_RS15465
2411,rxn09140_c0,Phospholipase_A1_phosphatidylglycerol__n_C16_0_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS13410,ACZ81_RS13410
2412,rxn08849_c0,Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C16_1_c0,carveme,hasgpr,True,False,False,ACZ81_RS02100,ACZ81_RS02100
2413,rxn09448_c0,fatty_acid__CoA_ligase_octadecenoate_c0,carveme,hasgpr,True,False,False,ACZ81_RS11530 or ACZ81_RS03410 or ACZ81_RS16200,ACZ81_RS11530 or ACZ81_RS16200 or ACZ81_RS03410
2414,rxn09208_c0,Phosphatidylserine_syntase_n_C16_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS12875,ACZ81_RS12875
2415,rxn05305_c0,L_lysine_transport_out_via_proton_antiport_reversible_c0,carveme,hasgpr,True,False,False,ACZ81_RS00690,ACZ81_RS00690
2416,rxn09014_c0,RXN0_5107c_c0,carveme,hasgpr,True,False,False,ACZ81_RS03565 or ACZ81_RS01140,ACZ81_RS01140 or ACZ81_RS03565
2417,rxn07921_c0,S_Propane_1_2_diol_transport_via_diffusion_extracellular_to_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS15830,ACZ81_RS15830
2418,rxn08295_c0,diacylglycerol_kinase_n_C14_0_c0,carveme,hasgpr,True,False,False,ACZ81_RS10335,ACZ81_RS10335
2419,rxn05638_c0,TRANS_RXNBWI_115637cemaizeexpPRO_c0,carveme,hasgpr,True,False,False,ACZ81_RS06100 or ACZ81_RS16815,ACZ81_RS16815 or ACZ81_RS06100
2420,rxn07950_c0,2_acyl_glycerophospho_ethanolamine_acyltransferase_n_C16_1_c0,carveme,hasgpr,True,False,False,ACZ81_RS03600,ACZ81_RS03600
2421,rxn02914_c0,3_Phosphoserine_2_oxoglutarate_aminotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10685,ACZ81_RS10685
2422,rxn01603_c0,7_8_dihydropteroate_L_glutamate_ligase_ADP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS12280,ACZ81_RS12280
2423,rxn00686_c0,5_6_7_8_tetrahydrofolate_NADP_plus__oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS18150 or ACZ81_RS07930 or ACZ81_RS02710,ACZ81_RS07930 or ACZ81_RS02710 or ACZ81_RS18150
2424,rxn09112_c0,Phosphatidylglycerol_synthase_n_C16_1_c0,carveme,hasgpr,True,False,False,ACZ81_RS10490,ACZ81_RS10490
2425,rxn09232_c0,ribonucleoside_diphosphate_reductase_GDP_glutaredoxin_c0,carveme,hasgpr,True,False,False,ACZ81_RS05895 or ACZ81_RS02145,ACZ81_RS05895 or ACZ81_RS02145
2426,rxn06075_c0,2_Deoxyuridine_5_diphosphate_oxidized_thioredoxin_2_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10700 or ACZ81_RS02285 or ACZ81_RS10705 or ACZ81_RS04330 or ACZ81_RS02350,ACZ81_RS04330 or ACZ81_RS02285 or ACZ81_RS10700 or ACZ81_RS02350 or ACZ81_RS10705
2427,rxn08129_c0,Amylomaltase_maltohexaose_c0,carveme,hasgpr,True,False,False,ACZ81_RS11720,ACZ81_RS11720
2428,rxn07971_c0,RXN0_3543c_c0,carveme,hasgpr,True,False,False,ACZ81_RS09440 or ACZ81_RS03230,ACZ81_RS03230 or ACZ81_RS09440
2429,rxn01286_c0,D_Glyceraldehyde_NAD_plus__oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS15990 or ACZ81_RS02375,ACZ81_RS15990 or ACZ81_RS02375
2430,rxn05289_c0,NADPH_oxidized_thioredoxin_oxidoreductase_c0,carveme,hasgpr,True,False,False,ACZ81_RS02285 or ACZ81_RS15795 or ACZ81_RS04330 or ACZ81_RS02350 or ACZ81_RS09235,ACZ81_RS15795 or ACZ81_RS09235 or ACZ81_RS02350 or ACZ81_RS04330 or ACZ81_RS02285
2431,rxn01973_c0,N_Succinyl_LL_2_6_diaminoheptanedioate_amidohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS07465,ACZ81_RS07465
2432,rxn08196_c0,TRANS_RXN0_244cp_c0,carveme,hasgpr,True,False,False,ACZ81_RS18540,ACZ81_RS18540
2433,rxn05739_c0,glycerol_3_phosphate_dehydrogenase_menaquinone_7_c0,carveme,hasgpr,True,False,False,ACZ81_RS01025,ACZ81_RS01025
2434,rxn00117_c0,ATP_UDP_phosphotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS13495 or ACZ81_RS12780,ACZ81_RS13495 or ACZ81_RS12780
2435,rxn01520_c0,5_10_Methylenetetrahydrofolate_dUMP_C_methyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS02825,ACZ81_RS02825
2436,rxn09011_c0,nucleoside_triphosphatase_dITP_c0,carveme,hasgpr,True,False,False,ACZ81_RS19355,ACZ81_RS19355
2437,rxn05736_c0,acyl_coenzyme_A_ligase_c0,carveme,hasgpr,True,False,False,ACZ81_RS03410 or ACZ81_RS11530 or ACZ81_RS16200,ACZ81_RS03410 or ACZ81_RS16200 or ACZ81_RS11530
2438,rxn03445_c0,O_Phospho_4_hydroxy_L_threonine_2_oxoglutarate_aminotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS10685,ACZ81_RS10685
2439,rxn01226_c0,Guanosine_ribohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS14570,ACZ81_RS14570
2440,rxn00493_c0,L_Phenylalanine_2_oxoglutarate_aminotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS11420 or ACZ81_RS11065 or ACZ81_RS11380 or ACZ81_RS11410,ACZ81_RS11065 or ACZ81_RS11410 or ACZ81_RS11420 or ACZ81_RS11380
2441,rxn08298_c0,diacylglycerol_kinase_n_C16_1_c0,carveme,hasgpr,True,False,False,ACZ81_RS10335,ACZ81_RS10335
2442,rxn00560_c0,Urea_carbon_dioxide_ligase_ADP_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS11190,ACZ81_RS11190
2443,rxn01834_c0,R_S_Lactoylglutathione_methylglyoxal_lyase_isomerizing_c0,carveme,hasgpr,True,False,False,ACZ81_RS18120 or ACZ81_RS05945 or ACZ81_RS14165,ACZ81_RS05945 or ACZ81_RS14165 or ACZ81_RS18120
2444,rxn00293_c0,UTP_N_acetyl_alpha_D_glucosamine_1_phosphate_uridylyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS18860,ACZ81_RS18860
2445,rxn05491_c0,TRANS_RXN_198ce_c0,carveme,hasgpr,True,False,False,ACZ81_RS07865 or ACZ81_RS07825,ACZ81_RS07825 or ACZ81_RS07865
2446,rxn00701_c0,UDP_glucose_alpha_D_galactose_1_phosphate_uridylyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS00970,ACZ81_RS00970
2447,rxn00367_c0,CTP_diphosphohydrolase_diphosphate_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS03565,ACZ81_RS03565
2448,rxn00839_c0,ATP_dADP_phosphotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS13495 or ACZ81_RS12780,ACZ81_RS12780 or ACZ81_RS13495
2449,rxn08700_c0,3_hydroxyacyl_CoA_dehydrogenase_3_oxooctadecanoyl_CoA_c0,carveme,hasgpr,True,False,False,ACZ81_RS02650 or ACZ81_RS06160,ACZ81_RS02650 or ACZ81_RS06160
2450,rxn01222_c0,dCTP_nucleotidohydrolase_c0,carveme,hasgpr,True,False,False,ACZ81_RS03565,ACZ81_RS03565
2451,rxn24718_c0,RXN_8243c_c0,carveme,nogpr,False,False,False,Unknown,Unknown
2452,rxn15021_c0,pyruvate_pyruvate_acetaldehydetransferase_decarboxylating_c0,carveme,hasgpr,True,False,False,ACZ81_RS02230 or ACZ81_RS18265 or ACZ81_RS02225,ACZ81_RS02230 or ACZ81_RS18265 or ACZ81_RS02225
2453,rxn21082_c0,myristoyl_ACP_hydrolase_activity_c0,carveme,hasgpr,True,False,False,ACZ81_RS12250,ACZ81_RS12250
2454,rxn23589_c0,RXN_13329c_c0,carveme,nogpr,False,False,False,Unknown,Unknown
2455,rxn30043_c0,ornithine_carbamoyltransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS02050,ACZ81_RS02050
2456,rxn15166_c0,L_cystathionine_L_homocysteine_lyase_deaminating_pyruvate_forming_c0,carveme,hasgpr,True,False,False,ACZ81_RS10510 or ACZ81_RS15535,ACZ81_RS15535 or ACZ81_RS10510
2457,rxn15108_c0,ATP_D_ribose_5_phosphate_diphosphotransferase_c0,carveme,hasgpr,True,False,False,ACZ81_RS07305,ACZ81_RS07305
2458,rxn15114_c0,D_ribose_5_phosphate_aldose_ketose_isomerase_c0,carveme,hasgpr,True,False,False,ACZ81_RS14590 or ACZ81_RS15140,ACZ81_RS15140 or ACZ81_RS14590
2459,rxn08154_c0,L_arginine_transport_out_via_proton_antiport_cytoplasm_to_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS00690,ACZ81_RS00690
2460,rxn08676_c0,RXN0_11cp_c0,carveme,hasgpr,True,False,False,ACZ81_RS14240 or ACZ81_RS14230,ACZ81_RS14230 or ACZ81_RS14240
2461,rxn08098_c0,D_alanyl_D_alanine_DalaDala_transport_via_ABC_system_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS05455 or ACZ81_RS05445 or ACZ81_RS05435 or ACZ81_RS05450 or ACZ81_RS14230,ACZ81_RS05455 or ACZ81_RS05445 or ACZ81_RS05450 or ACZ81_RS14230 or ACZ81_RS05435
2462,rxn08233_c0,Chlorideproton_antiport_c0,carveme,hasgpr,True,False,False,ACZ81_RS15510,ACZ81_RS15510
2463,rxn09037_c0,2E_6E_farnesyl_diphosphate_isopentenyl_diphosphate_farnesyltranstransferase_adding_5_isopentenyl_units_c0,carveme,hasgpr,True,False,False,ACZ81_RS02670,ACZ81_RS02670
2464,rxn08473_c0,Transport_of_Fe2_plus__c0,carveme,hasgpr,True,False,False,ACZ81_RS15530,ACZ81_RS15530
2465,rxn09390_c0,zinc_Zn_plus_2_transport_via_diffusion_extracellular_to_periplasm_c0,carveme,hasgpr,True,False,False,ACZ81_RS19805 or ACZ81_RS18370,ACZ81_RS18370 or ACZ81_RS19805
2466,rxn08502_e0,enterobactin_FeIII_binding_spontaneous_e0,carveme,nogpr,False,False,False,Unknown,Unknown
2467,rxn22017_c0,manganoxidase_c0,carveme,hasgpr,True,False,False,ACZ81_RS09865 or ACZ81_RS19255 or ACZ81_RS11720 or ACZ81_RS12660,ACZ81_RS12660 or ACZ81_RS09865 or ACZ81_RS11720 or ACZ81_RS19255
2468,rxn05645_c0,riboflavin_transport_in_via_proton_symport_c0,carveme,nogpr,False,False,False,Unknown,Unknown
2469,rxn09678_c0,TRANS_RXNBWI_115637cemaizeexpGLN_c0,carveme,nogpr,False,False,False,Unknown,Unknown
2470,rxn05300_c0,TRANS_RXNBWI_115637cemaizeexpTHR_c0,carveme,nogpr,False,False,False,Unknown,Unknown
2471,rxn05299_c0,TRANS_RXNBWI_115637cemaizeexpHIS_c0,carveme,nogpr,False,False,False,Unknown,Unknown
